IRTT,TTOC,MITR,MATR,NROC,ARP poisoning indicator,"Label: 1(Normal), 1000 (MITM attacking controller), 2000 (MITM attacking router), 500 (MITM  two-way attack)"
0.008566704875,0.045139193,0.00338122175,0.006465657625,6,0,1.0
0.01029159175,0.052019690875,0.004345952875,0.005663007875,6,0,1.0
0.011507179875,0.05541774325,0.00361794925,0.006607351375,6,0,1.0
0.01400374525,0.0571643435,0.0034578375,0.0115876345,6,0,1.0
0.009034196,0.048402343125,0.003199699,0.006004334375,6,0,1.0
0.011556618,0.054708011875,0.002840819625,0.00636525075,6,0,1.0
0.01016003925,0.060934497125,0.00361147975,0.016091343875,6,0,1.0
0.009537185875,0.05375837475,0.00410133675,0.0080957985,6,0,1.0
0.010608865875,0.061104457125,0.00443723625,0.00749299425,6,0,1.0
0.008242909,0.06133210675,0.00394814525,0.017507141625,6,0,1.0
0.00982468825,0.055566240125,0.0044340265,0.00900275675,6,0,1.0
0.014195411,0.062814837375,0.00378474425,0.00869295275,6,0,1.0
0.0105716145,0.062198822,0.003795427375,0.0175313235,6,0,1.0
0.011039451375,0.0436763242499999,0.00338815025,0.007795759625,6,0,1.0
0.01113185475,0.049597644625,0.003460276125,0.00728336775,6,0,1.0
0.010138322,0.04925391125,0.0034886837499999,0.008183033875,6,0,1.0
0.007538474875,0.044350348,0.003560154625,0.004811969875,6,0,1.0
0.009932590625,0.049958637375,0.004288234875,0.0053985795,6,0,1.0
0.0077356115,0.039013077625,0.00308607625,0.00455897275,6,0,1.0
0.007441618625,0.04879226125,0.003526244125,0.00727197075,6,0,1.0
0.009148061375,0.054908551375,0.003312676875,0.015077259375,6,0,1.0
0.007358652,0.039776284,0.00290213275,0.007343281375,6,0,1.0
0.008867889875,0.0428719155,0.003357515125,0.009431053,6,0,1.0
0.009555762375,0.04536041575,0.003314481875,0.0069469945,6,0,1.0
0.009878240375,0.054910258375,0.004158654875,0.00642741675,6,0,1.0
0.009907882875,0.045611295,0.0035684735,0.005249019625,6,0,1.0
0.010056071875,0.048381722375,0.00357288725,0.004972357375,6,0,1.0
0.008549489875,0.04669079575,0.003391263375,0.004732922375,6,0,1.0
0.012925863875,0.050521473,0.003405506125,0.004861141625,6,0,1.0
0.01064115675,0.054016418625,0.004243772125,0.005081539875,6,0,1.0
0.010068746,0.044437547,0.003913179875,0.00661866475,6,0,1.0
0.013474379625,0.05240877225,0.003252682375,0.005138043875,6,0,1.0
0.010696081625,0.04909669325,0.00435476025,0.00528386,6,0,1.0
0.01038782625,0.042292758,0.0043031615,0.00560620325,6,0,1.0
0.010200436125,0.0515467553749999,0.0039584123749999,0.0152632109999999,6,0,1.0
0.011677666625,0.045336166375,0.003920927875,0.00707028725,6,0,1.0
0.008476400625,0.04294309675,0.004023369,0.0075640965,6,0,1.0
0.008127218625,0.044337126375,0.003358652625,0.0065892965,6,0,1.0
0.009861705625,0.039735926375,0.003890225375,0.00522175525,6,0,1.0
0.009248580625,0.04800352675,0.0035831325,0.014953075125,6,0,1.0
0.010357710875,0.05172126075,0.00334962875,0.01688301075,6,0,1.0
0.01086407325,0.043490788,0.00282496525,0.008598308125,6,0,1.0
0.008106706875,0.0463952025,0.003383945875,0.008288516,6,0,1.0
0.00774128075,0.037652603,0.00350122975,0.00661709075,6,0,1.0
0.00810967225,0.046623954125,0.003249825875,0.014825836875,6,0,1.0
0.008333546875,0.04558454975,0.00303105775,0.007507632125,6,0,1.0
0.0090138995,0.057533907375,0.003461790625,0.024998822125,6,0,1.0
0.00893173875,0.043365722875,0.0034965525,0.01094999525,6,0,1.0
0.010658526875,0.051502914125,0.00267131925,0.0083800005,6,0,1.0
0.00958699975,0.048638419375,0.003443313625,0.008615071625,6,0,1.0
0.009659109,0.037199236125,0.00306231275,0.00448754925,6,0,1.0
0.00941006575,0.041526376125,0.003250732125,0.0077701362499999,6,0,1.0
0.0092804445,0.046257228875,0.004191681125,0.005781807125,6,0,1.0
0.0091520905,0.0447016855,0.003595337,0.005713717,6,0,1.0
0.014942496625,0.061655041375,0.00429984775,0.00629121875,6,0,1.0
0.008697699,0.052265838875,0.00371934275,0.00838733575,6,0,1.0
0.0103018607499999,0.042313429375,0.003434989625,0.00575934125,6,0,1.0
0.011291596875,0.0495141235,0.00270246475,0.004504078625,6,0,1.0
0.009747686625,0.060405406625,0.004490667625,0.01127161175,6,0,1.0
0.008841311,0.047733782625,0.003467784125,0.0055844275,6,0,1.0
0.010278527125,0.053669551,0.00386461125,0.015865937375,6,0,1.0
0.01021664825,0.061918194375,0.004695657125,0.008727924625,6,0,1.0
0.0094768925,0.0533217935,0.00442723575,0.007650513875,6,0,1.0
0.009163255875,0.051071664625,0.004026438875,0.007352992,6,0,1.0
0.010729374875,0.0566877635,0.004052126875,0.00525512875,6,0,1.0
0.01011154275,0.043620436125,0.004115854125,0.0053748245,6,0,1.0
0.008609438875,0.041128047625,0.00361576425,0.00702224875,6,0,1.0
0.0129767465,0.049228508,0.003019186,0.005927903625,6,0,1.0
0.013040632625,0.05145962725,0.00299225175,0.00572856925,6,0,1.0
0.011243423625,0.043074268125,0.00335601675,0.00624858375,6,0,1.0
0.010765321625,0.050016067875,0.004092328,0.005345636375,6,0,1.0
0.008650900375,0.045930295125,0.00375117325,0.004715776,6,0,1.0
0.01346150275,0.049137066875,0.0030858,0.0050783565,6,0,1.0
0.0095000365,0.03931653675,0.003639319,0.004387786,6,0,1.0
0.010429693875,0.054845575625,0.00327683125,0.011238840625,6,0,1.0
0.0133250535,0.04689111225,0.00332499075,0.00649870025,6,0,1.0
0.009837855125,0.045212080125,0.003091411125,0.00641130675,6,0,1.0
0.010133558875,0.04469838075,0.004001991625,0.00759261975,6,0,1.0
0.01062339125,0.056853789375,0.004011671875,0.014986726125,6,0,1.0
0.009090478625,0.059470472625,0.004092148625,0.012976596625,6,0,1.0
0.00970130575,0.04696018875,0.004707783,0.008817744375,6,0,1.0
0.010170258,0.059985001625,0.00456909775,0.008335458125,6,0,1.0
0.010217476375,0.04476988675,0.003934959625,0.0062630595,6,0,1.0
0.010001612875,0.041561895125,0.004546568125,0.00531479,6,0,1.0
0.013227826625,0.043677044375,0.003478458,0.00570727375,6,0,1.0
0.009942783625,0.056240947125,0.0036038752499999,0.01659164475,6,0,1.0
0.008621567375,0.0460255505,0.003225566625,0.00721187475,6,0,1.0
0.0097550805,0.059454469375,0.00408705675,0.017217987,6,0,1.0
0.00978572975,0.065019902,0.004460952125,0.019486513375,6,0,1.0
0.00754549875,0.05227765875,0.003230332,0.01914902775,6,0,1.0
0.010224470375,0.055558007625,0.00318618725,0.010785900375,6,0,1.0
0.0097938385,0.047564724875,0.0043018665,0.009977996125,6,0,1.0
0.010184386375,0.05237993,0.00355303075,0.01690353775,6,0,1.0
0.0094982415,0.049786763125,0.003504557625,0.008536232375,6,0,1.0
0.0101702025,0.052603623875,0.004575923875,0.008850225875,6,0,1.0
0.009563903125,0.05093424725,0.00419419425,0.00759415525,6,0,1.0
0.014379316875,0.0531350275,0.00364194875,0.00559823775,6,0,1.0
0.008768890125,0.059047541,0.003901106125,0.0153696995,6,0,1.0
0.010078740375,0.06041885275,0.003430733125,0.017197888125,6,0,1.0
0.010200921375,0.0547124785,0.004106153375,0.00932627875,6,0,1.0
0.0092421155,0.0496078737499999,0.004567836,0.01010714025,6,0,1.0
0.008242274375,0.04647021825,0.003778674625,0.006643947625,6,0,1.0
0.0073315445,0.04474379375,0.00376617775,0.00448997925,6,0,1.0
0.0093172365,0.046402729625,0.003825986375,0.005077066125,6,0,1.0
0.009059664125,0.0415222595,0.004293282375,0.004733894375,6,0,1.0
0.009805451,0.074931854875,0.00397032025,0.011548648125,6,0,1.0
0.00969234025,0.076357331125,0.004090842625,0.025992884125,6,0,1.0
0.00758269275,0.056092849125,0.00337398525,0.012868709,6,0,1.0
0.0084523775,0.06272225725,0.0040043435,0.0139357875,6,0,1.0
0.008954667625,0.06717245425,0.00418266775,0.022091341625,6,0,1.0
0.009588862875,0.05499627025,0.00380742025,0.01179038925,6,0,1.0
0.009958069,0.0530239645,0.0042800015,0.00884525625,6,0,1.0
0.0105570093749999,0.052799293375,0.003351464875,0.00746595125,6,0,1.0
0.010032948,0.050571851,0.004435949625,0.005761517,6,0,1.0
0.009985268625,0.0610997795,0.0039496965,0.0152856635,6,0,1.0
0.008132197625,0.049282659,0.003923293875,0.006741958375,6,0,1.0
0.00938251475,0.06043501525,0.00343068275,0.016845569375,6,0,1.0
0.009892216,0.082698633875,0.00262259,0.0200920175,6,0,1.0
0.008656755875,0.053810251625,0.00324716975,0.009060567,6,0,1.0
0.007492785875,0.074433166,0.00314853325,0.014293033875,6,0,1.0
0.009490343625,0.08826774475,0.00357526625,0.018066202875,6,0,1.0
0.00883459225,0.058581044375,0.00360153725,0.009260269125,6,0,1.0
0.011173336625,0.078393655375,0.00426292825,0.00845288875,6,0,1.0
0.010087195375,0.071935864,0.004022711125,0.007756924625,6,0,1.0
0.0106214255,0.062707901625,0.00406005425,0.015784836625,6,0,1.0
0.0083632335,0.06226871125,0.003612394375,0.007808773375,6,0,1.0
0.010616316,0.073481829125,0.004649523375,0.00749477675,6,0,1.0
0.010436229875,0.0589108395,0.003698872625,0.006914605875,6,0,1.0
0.00975510925,0.055351351625,0.003535606625,0.007949195875,6,0,1.0
0.0086637965,0.05391722425,0.0031488857499999,0.005127918875,6,0,1.0
0.008307446875,0.047779311375,0.003401996,0.00529837225,6,0,1.0
0.00790077675,0.058719871125,0.00340940425,0.00545975075,6,0,1.0
0.0071296025,0.06393389425,0.0032912808749999,0.004362748,6,0,1.0
0.0070858325,0.071197374625,0.003220216625,0.015040711875,6,0,1.0
0.00926510625,0.0805279645,0.00423552425,0.006993303,6,0,1.0
0.010445385625,0.0604722645,0.003854278625,0.0071540799999999,6,0,1.0
0.01015327875,0.069557479375,0.004554317375,0.00735614,6,0,1.0
0.008597077375,0.072140701,0.004624282125,0.00514466725,6,0,1.0
0.014221044375,0.0779373975,0.004210017125,0.00536878975,6,0,1.0
0.010587938875,0.067406146,0.00476078475,0.005304645625,6,0,1.0
0.00843003275,0.150724169125,0.004853835375,0.0064212605,6,0,1.0
0.0097405923749999,0.072082923875,0.003872144,0.005215894375,6,0,1.0
0.00939997225,0.10000768925,0.004153898875,0.01314240175,6,0,1.0
0.0074046675,0.07267446625,0.003849684,0.00758534475,6,0,1.0
0.00865148,0.0528458595,0.00371671125,0.00651802575,6,0,1.0
0.008810270625,0.072781989625,0.003798427875,0.017211791125,6,0,1.0
0.00730570575,0.07245365725,0.003711784125,0.007012726375,6,0,1.0
0.0089337225,0.059310107625,0.00441883175,0.007346782375,6,0,1.0
0.012212262375,0.0649251485,0.00250538675,0.006603840125,6,0,1.0
0.008764635625,0.07249234425,0.003461151875,0.008218029375,6,0,1.0
0.007884126875,0.051937598375,0.003397145375,0.005193109625,6,0,1.0
0.00959503625,0.054551396,0.003932457375,0.005828259625,6,0,1.0
0.009285789125,0.05734601525,0.003311606,0.00602040175,6,0,1.0
0.007502484375,0.04164296475,0.003726771125,0.004870900625,6,0,1.0
0.008501277625,0.066844703625,0.003988456875,0.01398166175,6,0,1.0
0.015840674875,0.080457599375,0.00436056325,0.007355698,6,0,1.0
0.010268410875,0.0661326145,0.00309086375,0.01712401025,6,0,1.0
0.01050013125,0.061190193875,0.004273602875,0.009296992875,6,0,1.0
0.010999571,0.070359485875,0.00447246225,0.0132721655,6,0,1.0
0.010231326,0.0504787145,0.003295363875,0.00826233175,6,0,1.0
0.009675992125,0.05368356325,0.003456234875,0.00877626775,6,0,1.0
0.008030651875,0.049806634125,0.00340668625,0.006975092625,6,0,1.0
0.007000254,0.059672983125,0.003554332,0.01567991275,6,0,1.0
0.00895507675,0.048118901375,0.004060530875,0.009333845125,6,0,1.0
0.009018133,0.05126150875,0.004443926,0.007630615625,6,0,1.0
0.0100929655,0.0594653795,0.003868595625,0.015312548625,6,0,1.0
0.009917171125,0.0461362435,0.0045824755,0.008224228125,6,0,1.0
0.014894397875,0.062417638,0.004574090875,0.00704180025,6,0,1.0
0.011549481875,0.047816565375,0.0037318355,0.006939610125,6,0,1.0
0.010943217375,0.049968198625,0.00355488375,0.011993913375,6,0,1.0
0.0116033275,0.066317967625,0.003758039625,0.016468391125,6,0,1.0
0.00903102975,0.04429453175,0.003770206,0.008588195875,6,0,1.0
0.009504721625,0.049901908875,0.00399784375,0.0085860805,6,0,1.0
0.0114502805,0.05136488425,0.00368629975,0.0070719645,6,0,1.0
0.013071218875,0.051704763875,0.003482297625,0.00481513425,6,0,1.0
0.009330793,0.045628650875,0.003081805875,0.01090426075,6,0,1.0
0.011249468875,0.058294943125,0.004115902625,0.00697860425,6,0,1.0
0.008594179875,0.060062898125,0.00328031575,0.01637193525,6,0,1.0
0.007721821375,0.060465467125,0.00342655725,0.016386799,6,0,1.0
0.0063646705,0.054741322375,0.003241691375,0.008507833625,6,0,1.0
0.005743922625,0.054394727875,0.003603265625,0.01117760575,6,0,1.0
0.009110484375,0.059005546875,0.004273466375,0.00732482825,6,0,1.0
0.007310382375,0.0460438485,0.0041540945,0.005997326625,6,0,1.0
0.006672302875,0.051511490375,0.00451135075,0.00593272375,6,0,1.0
0.0077091065,0.04502470525,0.00379848725,0.0074478055,6,0,1.0
0.006952054,0.042370245125,0.00372135875,0.008923569625,6,0,1.0
0.012056495375,0.0536522305,0.00294481675,0.008148527875,6,0,1.0
0.008383098625,0.05475203125,0.004257426875,0.0130543035,6,0,1.0
0.0090265955,0.048010127875,0.003495068625,0.007182969875,6,0,1.0
0.00806192725,0.0476030715,0.004384304625,0.008044433875,6,0,1.0
0.007448082125,0.05316675775,0.003835243,0.009670746,6,0,1.0
0.007209633125,0.049368638625,0.00429741675,0.005820937125,6,0,1.0
0.00696985575,0.04389664275,0.004507959625,0.005983242625,6,0,1.0
0.0069536651249999,0.0404252305,0.003863778125,0.005958396,6,0,1.0
0.006605790875,0.049615562875,0.003185240125,0.00870787425,6,0,1.0
0.006900075625,0.047368592875,0.003827718,0.006109116875,6,0,1.0
0.006843523625,0.05889424525,0.004265355125,0.01555317275,6,0,1.0
0.007093594,0.0527738885,0.00360465775,0.016374434875,6,0,1.0
0.00559350275,0.041346831625,0.003042750375,0.0083234765,6,0,1.0
0.006381555125,0.040544427125,0.00367041125,0.00854890775,6,0,1.0
0.007182715,0.049198374375,0.003980381625,0.008350913,6,0,1.0
0.006702644125,0.047526114375,0.0043180935,0.005629849,6,0,1.0
0.0070844225,0.04997897075,0.00474746075,0.005588308875,6,0,1.0
0.00706191075,0.04563263575,0.00481105,0.00571148025,6,0,1.0
0.00658428125,0.04356628725,0.004760594625,0.005436187375,6,0,1.0
0.006653218875,0.057209663,0.0044913135,0.015291759375,6,0,1.0
0.006391290875,0.0481647101249999,0.004103135875,0.007287985,6,0,1.0
0.006822264625,0.050128701375,0.00383872675,0.008260795375,6,0,1.0
0.006947507375,0.053335061375,0.004632872625,0.007815549625,6,0,1.0
0.007117536875,0.0484352795,0.0039128575,0.005327559375,6,0,1.0
0.0058022685,0.0503777834999999,0.0037064195,0.007788299375,6,0,1.0
0.0069350951249999,0.054981812375,0.002805382,0.0123515209999999,6,0,1.0
0.007028412625,0.0635224785,0.004123400375,0.017080638125,6,0,1.0
0.006020755625,0.095866885,0.00374604725,0.027093007,6,0,1.0
0.007186983375,0.061492671375,0.004364306625,0.0156711005,6,0,1.0
0.007306757,0.064034312625,0.004275134375,0.0219251875,6,0,1.0
0.0068770115,0.052515505125,0.004381245625,0.01172952975,6,0,1.0
0.007469206875,0.04011284875,0.00381723175,0.007928080375,6,0,1.0
0.007711263375,0.041013494875,0.004415861125,0.00737697375,6,0,1.0
0.006208923625,0.04963635075,0.00442938725,0.011939371625,6,0,1.0
0.00672910725,0.062476455125,0.00396342025,0.020687656125,6,0,1.0
0.0157681312499999,0.065451862625,0.0038271335,0.00920799725,6,0,1.0
0.00844770475,0.05440084375,0.00364010225,0.009231907,6,0,1.0
0.008680717125,0.0459566265,0.00351646725,0.007785108375,6,0,1.0
0.00744110675,0.039257861875,0.003169904875,0.00450211375,6,0,1.0
0.00700052075,0.061172604875,0.00434408275,0.008118361125,6,0,1.0
0.005791263375,0.048487268,0.0037551349999999,0.005792546625,6,0,1.0
0.00657796325,0.059982720875,0.0033331775,0.0159033207499999,6,0,1.0
0.009382397875,0.059123672875,0.0034470881249999,0.00751521925,6,0,1.0
0.006453623125,0.060301898375,0.0032816152499999,0.0177397178749999,6,0,1.0
0.007317375375,0.057189768625,0.004161742125,0.00965730525,6,0,1.0
0.0073608875,0.054351346625,0.004481971125,0.007361224875,6,0,1.0
0.006933243875,0.051775883125,0.00389387525,0.008130064125,6,0,1.0
0.007051404375,0.052072591625,0.004713779875,0.00574096275,6,0,1.0
0.0071836706249999,0.059894119,0.00374126525,0.017401598375,6,0,1.0
0.005851513,0.044707040625,0.003556890625,0.009874763625,6,0,1.0
0.006486488375,0.048054913875,0.0044559855,0.0099705135,6,0,1.0
0.006857189125,0.05115948525,0.004293034625,0.00860891725,6,0,1.0
0.00640854175,0.047756415,0.004416504125,0.006167882875,6,0,1.0
0.006977149,0.052008824125,0.00471919575,0.007544092,6,0,1.0
0.007286876625,0.05901882875,0.003509036125,0.0158282717499999,6,0,1.0
0.007189783875,0.057393675625,0.004457164625,0.007549564625,6,0,1.0
0.00627294,0.065813344625,0.003515420875,0.012875650125,6,0,1.0
0.0066279645,0.064813262,0.002807740625,0.021407422,6,0,1.0
0.006077169,0.046926492125,0.003461740375,0.009161846625,6,0,1.0
0.006676269625,0.0639536505,0.00374029625,0.018958909875,6,0,1.0
0.005619629875,0.045610011875,0.003594982875,0.012700415875,6,0,1.0
0.008897253625,0.0598408455,0.004137302625,0.010650076875,6,0,1.0
0.007815499875,0.0442442445,0.003718734375,0.008087795625,6,0,1.0
0.00938190575,0.056498535375,0.00362785625,0.011887118125,6,0,1.0
0.008086134625,0.052176286625,0.003752861875,0.006567897625,6,0,1.0
0.009862593625,0.0612185405,0.003584811875,0.015910124625,6,0,1.0
0.010545921,0.05388214275,0.003153338,0.00741165325,6,0,1.0
0.011789646,0.054656965875,0.0031808625,0.006104487125,6,0,1.0
0.010465055875,0.044487141875,0.00395497425,0.0069596305,6,0,1.0
0.008378834,0.05303369875,0.0028984015,0.004569291625,6,0,1.0
0.009859683125,0.058570975625,0.00333378675,0.01525064375,6,0,1.0
0.009721531875,0.058927719375,0.00417423325,0.007466946125,6,0,1.0
0.01001186075,0.075516386875,0.004459447,0.007262571125,6,0,1.0
0.010734613,0.063547220125,0.003499207125,0.006712319375,6,0,1.0
0.010984084,0.055703160375,0.004014501125,0.00523139575,6,0,1.0
0.008783244875,0.068089153875,0.003239375375,0.004916504,6,0,1.0
0.0106055805,0.05529420275,0.004210359125,0.0054824921249999,6,0,1.0
0.008278255,0.050307707875,0.003698345375,0.0051298129999999,6,0,1.0
0.009198553625,0.045779003875,0.004248665875,0.00522348125,6,0,1.0
0.01419100475,0.05319581225,0.004386291375,0.005148759875,6,0,1.0
0.01017226175,0.0537829305,0.004496353625,0.008294046,6,0,1.0
0.009725044,0.05835494375,0.003175401125,0.016196127875,6,0,1.0
0.00896777,0.05052759225,0.003577701125,0.007425734875,6,0,1.0
0.009147274375,0.05310705075,0.004341102375,0.0078963665,6,0,1.0
0.00917482325,0.055116465625,0.0038476652499999,0.012732045625,6,0,1.0
0.008389590625,0.055968658,0.003533303875,0.016188976375,6,0,1.0
0.00949947,0.060192733625,0.0038516695,0.018462836375,6,0,1.0
0.0101123705,0.059169642125,0.004338749375,0.010534653375,6,0,1.0
0.010368785375,0.071672397625,0.003755440875,0.0267888115,6,0,1.0
0.00989845925,0.056605759,0.004452047625,0.010756591625,6,0,1.0
0.011751555,0.05786638875,0.003818718375,0.008482633,6,0,1.0
0.009894518125,0.05209542325,0.004528220625,0.010424014875,6,0,1.0
0.010036556375,0.0524329283749999,0.0041708865,0.01541807875,6,0,1.0
0.008411301625,0.040774829375,0.003722063625,0.00707022225,6,0,1.0
0.014153434375,0.049275091875,0.003698460125,0.007426350375,6,0,1.0
0.0137599965,0.059182711,0.003671464,0.017115302,6,0,1.0
0.0110625495,0.050900000375,0.003263226375,0.013411878875,6,0,1.0
0.009551493375,0.06271384025,0.0037227044999999,0.01892769875,6,0,1.0
0.008587139875,0.04897416675,0.003516486,0.011046288625,6,0,1.0
0.00981382825,0.05240719025,0.0042629933749999,0.008833041125,6,0,1.0
0.009885213375,0.05863831825,0.0043493015,0.0084708719999999,6,0,1.0
0.010299875125,0.055427353,0.00341697275,0.0149847019999999,6,0,1.0
0.0131993166249999,0.05574716575,0.0044043755,0.0075704185,6,0,1.0
0.010577921125,0.054443159875,0.00374099275,0.0108896649999999,6,0,1.0
0.01063248225,0.05050891675,0.003533474625,0.00786033525,6,0,1.0
0.010256586,0.048795031125,0.0036923635,0.005927057375,6,0,1.0
0.010419898375,0.047634002875,0.003568302375,0.006136462,6,0,1.0
0.014285235375,0.04540910125,0.002955442875,0.00435670025,6,0,1.0
0.011390610125,0.060459699625,0.004285506125,0.01524967975,6,0,1.0
0.015476894375,0.081172982,0.004384475125,0.007140105875,6,0,1.0
0.010586576625,0.053029627,0.003774832625,0.007530430875,6,0,1.0
0.00900155475,0.05637882375,0.003982741875,0.0072964,6,0,1.0
0.01088393775,0.055758011,0.00402012525,0.00522564725,6,0,1.0
0.009397236,0.0399958485,0.00380747525,0.005018686625,6,0,1.0
0.007984042875,0.04086740775,0.004078104875,0.005740293625,6,0,1.0
0.012240658625,0.052172348375,0.003748035375,0.006076263625,6,0,1.0
0.0099374075,0.067433463,0.003857518625,0.0150147125,6,0,1.0
0.009414155625,0.0768879685,0.003639668875,0.01737506575,6,0,1.0
0.010341022875,0.0564727955,0.00422959225,0.0129954785,6,0,1.0
0.00953473775,0.059238371125,0.0038557146249999,0.012890112,6,0,1.0
0.00779007725,0.047427142,0.004346275375,0.00902290775,6,0,1.0
0.008219618,0.041791578625,0.004268501875,0.008222782625,6,0,1.0
0.01149343025,0.042730230625,0.003615624375,0.005718309875,6,0,1.0
0.0075679995,0.036990385625,0.003566558375,0.005165779875,6,0,1.0
0.009000993,0.04918865925,0.003531028125,0.013961188,6,0,1.0
0.00989943475,0.0436987975,0.0041372435,0.0082938125,6,0,1.0
0.009322879375,0.046826773375,0.003637647,0.0076944625,6,0,1.0
0.01028322875,0.061877058375,0.00397079575,0.018419608,6,0,1.0
0.009726909375,0.0608558695,0.004187502375,0.01762093575,6,0,1.0
0.010458445375,0.05240176925,0.003987344875,0.009396378,6,0,1.0
0.00979259925,0.063745416,0.003422384375,0.018901116625,6,0,1.0
0.010028139375,0.05101298825,0.0043514185,0.011913302,6,0,1.0
0.00985239925,0.05660118525,0.004346773875,0.00994024375,6,0,1.0
0.01013767125,0.05635907025,0.003796349375,0.0175531465,6,0,1.0
0.008768768625,0.045464516375,0.004005194625,0.009846002375,6,0,1.0
0.015043297875,0.069866408875,0.003498021125,0.01744292125,6,0,1.0
0.01078972575,0.062009941875,0.003931970125,0.015370669375,6,0,1.0
0.009024206125,0.07039691475,0.003538244,0.018934532875,6,0,1.0
0.01023847125,0.058488989625,0.00359673725,0.0102160125,6,0,1.0
0.00807970475,0.051340067375,0.004036512,0.01078197575,6,0,1.0
0.00957763325,0.058480927,0.003777387625,0.00965988225,6,0,1.0
0.008414220375,0.042882965375,0.00342644575,0.008375303125,6,0,1.0
0.00868119375,0.04525312025,0.004135241,0.007785408875,6,0,1.0
0.010224909125,0.051691666375,0.0037271955,0.008950175125,6,0,1.0
0.008311241,0.061522762625,0.0044489195,0.01702447075,6,0,1.0
0.0120279735,0.059863238625,0.0040891325,0.008200448375,6,0,1.0
0.01005700425,0.181310436125,0.004461688875,0.017811450375,6,0,1.0
0.0150080645,0.092123062,0.004184977875,0.012235431375,6,0,1.0
0.009754308375,0.08643144475,0.00350455025,0.0176054245,6,0,1.0
0.00946440525,0.0784237075,0.003758191625,0.0096821015,6,0,1.0
0.0081591725,0.053182226875,0.003667724125,0.007696534375,6,0,1.0
0.0225257835,0.078626108375,0.003490043125,0.00693396575,6,0,1.0
0.011939766625,0.078365100375,0.003822469875,0.01822209525,6,0,1.0
